python : import time: self [us] | cumulative | imported package 
import time:      1256 |       1866 |                                   sklearn.utils._metadata_requests
import time:       796 |       2662 |                                 sklearn.utils.metadata_routing
import time:       753 |        753 |                                         scipy.__config__
import time:       433 |        433 |                                         scipy.version
import time:        68 |         68 |                                           scipy._distributor_init_local
import time:       459 |        527 |                                         scipy._distributor_init
import time:       242 |        242 |                                             cython
import time:       825 |       1066 |                                           scipy._lib._testutils
import time:       507 |       1573 |                                         scipy._lib
import time:      1831 |       1831 |                                         scipy._lib._pep440
import time:      1025 |       1025 |                                             scipy._cyutility
import time:      1062 |       2086 |                                           scipy._lib._ccallback_c
import time:       742 |       2828 |                                         scipy._lib._ccallback
import time:       947 |       8890 |                                       scipy
import time:       790 |        790 |                                                 numpy._typing._add_docstring
import time:       509 |       1299 |                                               numpy.typing
import time:      1169 |       1169 |                                                     scipy._lib.array_api_compat.common._typing
import time:       887 |       2055 |                                                   scipy._lib.array_api_compat.common._helpers
import time:       635 |       2689 |                                                 scipy._lib.array_api_compat.common
import time:       503 |       3192 |                                               scipy._lib.array_api_compat
import time:       523 |        523 |                                                 scipy._lib.array_api_compat._internal
import time:       966 |        966 |                                                   numpy._core.strings
import time:       479 |       1444 |                                                 numpy.strings
import time:       635 |        635 |                                                   numpy.f2py.diagnose
import time:       653 |        653 |                                                     numpy.f2py._backends
import time:       673 |        673 |                                                     numpy.f2py.__version__
import time:       914 |        914 |                                                       numpy.f2py.cfuncs
import time:      1423 |       2337 |                                                     numpy.f2py.auxfuncs
import time:      1788 |       1788 |                                                       numpy.f2py.cb_rules
import time:       495 |        495 |                                                       numpy.f2py._isocbind
import time:      1441 |       1441 |                                                         fileinput
import time:      3759 |       3759 |                                                         numpy.f2py.symbolic
import time:     11019 |      16219 |                                                       numpy.f2py.crackfortran
import time:      1136 |      19636 |                                                     numpy.f2py.capi_maps
import time:       547 |        547 |                                                       numpy.f2py.func2subr
import time:       940 |       1486 |                                                     numpy.f2py.f90mod_rules
import time:       629 |        629 |                                                       numpy.f2py.common_rules
import time:       523 |        523 |                                                       numpy.f2py.use_rules
import time:      4439 |       5591 |                                                     numpy.f2py.rules
import time:       845 |      31218 |                                                   numpy.f2py.f2py2e
import time:       618 |      32470 |                                                 numpy.f2py
import time:      1114 |       1114 |                                                   numpy.core._utils
import time:      1166 |       2279 |                                                 numpy.core
import time:       774 |        774 |                                                   numpy.testing._private
import time:       496 |        496 |                                                   numpy.testing.overrides
import time:      2917 |       2917 |                                                     numpy.testing._private.utils
import time:       868 |       3784 |                                                   numpy.testing._private.extbuild
import time:      1049 |       6102 |                                                 numpy.testing
import time:      1134 |       1134 |                                                   numpy.fft._helper
import time:       453 |        453 |                                                     numpy.fft._pocketfft_umath
import time:       872 |       1325 |                                                   numpy.fft._pocketfft
import time:      1773 |       4231 |                                                 numpy.fft
import time:       942 |        942 |                                                       numpy.random._common
import time:       886 |       1828 |                                                     numpy.random.bit_generator
import time:       799 |       2627 |                                                   numpy.random._bounded_integers
import time:       606 |        606 |                                                       numpy.random._pcg64
import time:      1809 |       2415 |                                                     numpy.random._generator
import time:       585 |        585 |                                                     numpy.random._mt19937
import time:       799 |        799 |                                                     numpy.random._philox
import time:       578 |        578 |                                                     numpy.random._sfc64
import time:      1629 |       1629 |                                                     numpy.random.mtrand
import time:       764 |       6768 |                                                   numpy.random._pickle
import time:       754 |      10148 |                                                 numpy.random
import time:      7422 |       7422 |                                                   numpy.ma.core
import time:      1697 |       1697 |                                                   numpy.ma.extras
import time:       801 |       9920 |                                                 numpy.ma
import time:       614 |        614 |                                                     numpy.polynomial.polyutils
import time:      1812 |       1812 |                                                     numpy.polynomial._polybase
import time:      1007 |       3432 |                                                   numpy.polynomial.chebyshev
import time:       977 |        977 |                                                   numpy.polynomial.hermite
import time:       763 |        763 |                                                   numpy.polynomial.hermite_e
import time:       731 |        731 |                                                   numpy.polynomial.laguerre
import time:       839 |        839 |                                                   numpy.polynomial.legendre
import time:       878 |        878 |                                                   numpy.polynomial.polynomial
import time:       845 |       8463 |                                                 numpy.polynomial
import time:       880 |        880 |                                                   numpy.ctypeslib._ctypeslib
import time:       619 |       1498 |                                                 numpy.ctypeslib
import time:       468 |        468 |                                                 numpy.rec
import time:       919 |        919 |                                                   numpy._core.defchararray
import time:       483 |       1402 |                                                 numpy.char
import time:      1244 |       1244 |                                                   scipy._lib.array_api_compat.common._aliases
import time:       849 |        849 |                                                   scipy._lib.array_api_compat.numpy._typing
import time:      1782 |       3874 |                                                 scipy._lib.array_api_compat.numpy._aliases
import time:       689 |        689 |                                                 scipy._lib.array_api_compat.numpy._info
import time:      1104 |       1104 |                                                   scipy._lib.array_api_compat.common._linalg
import time:      1038 |       2141 |                                                 scipy._lib.array_api_compat.numpy.linalg
import time:       588 |        588 |                                                   scipy._lib.array_api_compat.common._fft
import time:       982 |       1570 |                                                 scipy._lib.array_api_compat.numpy.fft
import time:      1696 |      88912 |                                               scipy._lib.array_api_compat.numpy
import time:       449 |        449 |                                                     scipy._lib.array_api_extra._lib
import time:       451 |        451 |                                                         scipy._lib.array_api_extra._lib._utils
import time:       571 |        571 |                                                               scipy._lib._sparse
import time:       880 |       1450 |                                                             scipy._lib._array_api_override
import time:       537 |       1987 |                                                           scipy._lib._array_api_compat_vendor
import time:       641 |       2627 |                                                         scipy._lib.array_api_extra._lib._utils._compat
import time:       508 |        508 |                                                           scipy._lib.array_api_extra._lib._utils._typing
import time:      1300 |       1807 |                                                         scipy._lib.array_api_extra._lib._utils._helpers
import time:       873 |       5757 |                                                       scipy._lib.array_api_extra._lib._at
import time:       940 |       6697 |                                                     scipy._lib.array_api_extra._lib._funcs
import time:       952 |       8097 |                                                   scipy._lib.array_api_extra._delegation
import time:       895 |        895 |                                                   scipy._lib.array_api_extra._lib._lazy
import time:       638 |       9630 |                                                 scipy._lib.array_api_extra
import time:       874 |      10504 |                                               scipy._lib.array_api_extra.testing
import time:      1849 |       1849 |                                                 pydoc
import time:      1687 |       3535 |                                               scipy._lib._docscrape
import time:      1343 |     108783 |                                             scipy._lib._array_api
import time:      1323 |     110106 |                                           scipy._lib._util
import time:      1066 |     111171 |                                         scipy.sparse._sputils
import time:       841 |        841 |                                         scipy.sparse._matrix
import time:      2385 |     114396 |                                       scipy.sparse._base
import time:       586 |        586 |                                         scipy.sparse._sparsetools
import time:       956 |        956 |                                           scipy.sparse._data
import time:       621 |        621 |                                           scipy.sparse._index
import time:      1191 |       2767 |                                         scipy.sparse._compressed
import time:       825 |       4177 |                                       scipy.sparse._csr
import time:       865 |        865 |                                       scipy.sparse._csc
import time:       970 |        970 |                                         scipy.sparse._csparsetools
import time:       949 |       1918 |                                       scipy.sparse._lil
import time:      1234 |       1234 |                                       scipy.sparse._dok
import time:      2105 |       2105 |                                       scipy.sparse._coo
import time:      2458 |       2458 |                                       scipy.sparse._dia
import time:      1457 |       1457 |                                       scipy.sparse._bsr
import time:       656 |        656 |                                         scipy._lib.deprecation
import time:      2589 |       3245 |                                       scipy.sparse._construct
import time:       646 |        646 |                                       scipy.sparse._extract
import time:       574 |        574 |                                       scipy.sparse._matrix_io
import time:       506 |        506 |                                       scipy.sparse.base
import time:       505 |        505 |                                       scipy.sparse.bsr
import time:       386 |        386 |                                       scipy.sparse.compressed
import time:       575 |        575 |                                       scipy.sparse.construct
import time:       535 |        535 |                                       scipy.sparse.coo
import time:       450 |        450 |                                       scipy.sparse.csc
import time:       393 |        393 |                                       scipy.sparse.csr
import time:       409 |        409 |                                       scipy.sparse.data
import time:       622 |        622 |                                       scipy.sparse.dia
import time:       601 |        601 |                                       scipy.sparse.dok
import time:       473 |        473 |                                       scipy.sparse.extract
import time:       439 |        439 |                                       scipy.sparse.lil
import time:       394 |        394 |                                       scipy.sparse.sparsetools
import time:       507 |        507 |                                       scipy.sparse.sputils
import time:      1546 |     150296 |                                     scipy.sparse
import time:       803 |        803 |                                           joblib._multiprocessing_helpers
import time:       795 |        795 |                                             joblib.externals
import time:       667 |        667 |                                             joblib.externals.loky._base
import time:       725 |        725 |                                                 multiprocessing.synchronize
import time:       845 |        845 |                                                     multiprocessing.queues
import time:      1639 |       2484 |                                                   concurrent.futures.process
import time:       778 |        778 |                                                   joblib.externals.loky.backend.process
import time:       860 |       4120 |                                                 joblib.externals.loky.backend.context
import time:       570 |       5414 |                                               joblib.externals.loky.backend
import time:        68 |       5481 |                                             joblib.externals.loky.backend.context
import time:       929 |        929 |                                               joblib.externals.loky.backend._win_reduction
import time:      1331 |       1331 |                                                 joblib.externals.cloudpickle.cloudpickle
import time:       946 |       2277 |                                               joblib.externals.cloudpickle
import time:      1169 |       4374 |                                             joblib.externals.loky.backend.reduction
import time:        76 |         76 |                                                 faulthandler
import time:       823 |        823 |                                                 joblib.externals.loky.backend.queues
import time:       283 |        283 |                                                     pwd
import time:      1331 |       1331 |                                                     psutil._common
import time:      2502 |       2502 |                                                     psutil._ntuples
import time:      3101 |       3101 |                                                       psutil._psutil_windows
import time:      1969 |       5070 |                                                     psutil._pswindows
import time:      1803 |      10987 |                                                   psutil
import time:       635 |      11621 |                                                 joblib.externals.loky.backend.utils
import time:       943 |        943 |                                                 joblib.externals.loky.initializers
import time:      1184 |      14646 |                                               joblib.externals.loky.process_executor
import time:       790 |      15435 |                                             joblib.externals.loky.reusable_executor
import time:       686 |        686 |                                             joblib.externals.loky.cloudpickle_wrapper
import time:       919 |      28356 |                                           joblib.externals.loky
import time:       966 |      30125 |                                         joblib._cloudpickle_wrapper
import time:      1239 |       1239 |                                           joblib._utils
import time:       918 |        918 |                                           multiprocessing.pool
import time:       950 |        950 |                                               joblib.backports
import time:       606 |        606 |                                               joblib.disk
import time:       561 |        561 |                                                 joblib.externals.loky.backend.spawn
import time:       933 |       1494 |                                               joblib.externals.loky.backend.resource_tracker
import time:       247 |        247 |                                                   lz4
import time:       784 |       1030 |                                                 joblib.compressor
import time:       649 |        649 |                                                   joblib.numpy_pickle_utils
import time:       821 |       1470 |                                                 joblib.numpy_pickle_compat
import time:       840 |       3339 |                                               joblib.numpy_pickle
import time:      1123 |       7510 |                                             joblib._memmapping_reducer
import time:       588 |       8097 |                                           joblib.executor
import time:       817 |        817 |                                           joblib.pool
import time:      1035 |      12104 |                                         joblib._parallel_backends
import time:       617 |        617 |                                           joblib.logger
import time:      1074 |       1691 |                                         joblib._store_backends
import time:       697 |        697 |                                         joblib.hashing
import time:       815 |        815 |                                           joblib.func_inspect
import time:      1047 |       1861 |                                         joblib.memory
import time:      1057 |       1057 |                                         joblib.parallel
import time:      1137 |      48671 |                                       joblib
import time:       436 |        436 |                                               narwhals._exceptions
import time:       961 |       1397 |                                             narwhals.dependencies
import time:       549 |        549 |                                                 narwhals._enum
import time:       488 |        488 |                                                 narwhals._typing_compat
import time:       631 |        631 |                                                 narwhals.exceptions
import time:      2115 |       3782 |                                               narwhals._utils
import time:      1879 |       5661 |                                             narwhals.dtypes
import time:      1360 |       1360 |                                               narwhals._expression_parsing
import time:       689 |        689 |                                                 narwhals.expr_cat
import time:       647 |        647 |                                                 narwhals.expr_dt
import time:       659 |        659 |                                                 narwhals.expr_list
import time:       599 |        599 |                                                 narwhals.expr_name
import time:       593 |        593 |                                                 narwhals.expr_str
import time:       625 |        625 |                                                 narwhals.expr_struct
import time:      1096 |       1096 |                                                         narwhals._compliant.typing
import time:      2172 |       2172 |                                                         narwhals._translate
import time:      1671 |       4937 |                                                       narwhals._compliant.dataframe
import time:      1446 |       1446 |                                                         narwhals._compliant.any_namespace
import time:       991 |        991 |                                                         narwhals._compliant.column
import time:      3052 |       5488 |                                                       narwhals._compliant.expr
import time:      1660 |       1660 |                                                       narwhals._compliant.group_by
import time:      1253 |       1253 |                                                       narwhals._compliant.namespace
import time:      1915 |       1915 |                                                       narwhals._compliant.selectors
import time:      3217 |       3217 |                                                       narwhals._compliant.series
import time:      1545 |       1545 |                                                       narwhals._compliant.window
import time:       759 |      20771 |                                                     narwhals._compliant
import time:      1320 |      22090 |                                                   narwhals.plugins
import time:      1150 |       1150 |                                                   narwhals._constants
import time:      1291 |       1291 |                                                   narwhals._native
import time:       787 |      25316 |                                                 narwhals.translate
import time:      1367 |      30492 |                                               narwhals.expr
import time:      1112 |      32963 |                                             narwhals.selectors
import time:      1355 |       1355 |                                               narwhals._typing
import time:       654 |        654 |                                                 narwhals.schema
import time:      1020 |       1674 |                                               narwhals.functions
import time:      1178 |       1178 |                                                   narwhals.typing
import time:       553 |       1731 |                                                 narwhals.series_cat
import time:       537 |        537 |                                                 narwhals.series_dt
import time:       544 |        544 |                                                 narwhals.series_list
import time:       523 |        523 |                                                 narwhals.series_str
import time:       483 |        483 |                                                 narwhals.series_struct
import time:      1118 |       4934 |                                               narwhals.series
import time:      1665 |       9626 |                                             narwhals.dataframe
import time:       965 |      50610 |                                           narwhals
import time:       732 |        732 |                                             narwhals.stable.v1.dependencies
import time:       521 |        521 |                                               narwhals.stable.v1._dtypes
import time:       491 |       1011 |                                             narwhals.stable.v1.dtypes
import time:       394 |        394 |                                             narwhals.stable.v1.selectors
import time:       930 |        930 |                                             narwhals.stable.v1.typing
import time:      1613 |       4679 |                                           narwhals.stable.v1
import time:       663 |        663 |                                             narwhals.stable.v2.dependencies
import time:       484 |        484 |                                             narwhals.stable.v2.dtypes
import time:       399 |        399 |                                             narwhals.stable.v2.selectors
import time:       475 |        475 |                                             narwhals.stable.v2.typing
import time:      2270 |       4290 |                                           narwhals.stable.v2
import time:       683 |      60261 |                                         narwhals.stable
import time:        42 |      60303 |                                       narwhals.stable.v2
import time:       689 |        689 |                                           scipy.special._sf_error
import time:       841 |        841 |                                             scipy.special._ufuncs_cxx
import time:       696 |        696 |                                             scipy.special._ellip_harm_2
import time:      1350 |       1350 |                                             scipy.special._special_ufuncs
import time:       753 |        753 |                                             scipy.special._gufuncs
import time:      3489 |       7127 |                                           scipy.special._ufuncs
import time:       808 |        808 |                                             scipy.special._input_validation
import time:       894 |        894 |                                             scipy.special._specfun
import time:       616 |        616 |                                             scipy.special._comb
import time:      1559 |       3875 |                                           scipy.special._basic
import time:       746 |        746 |                                             scipy.special._spfun_stats
import time:     30045 |      30791 |                                           scipy.special._support_alternative_backends
import time:      2092 |       2092 |                                           scipy.special._logsumexp
import time:      1046 |       1046 |                                           scipy.special._multiufuncs
import time:       932 |        932 |                                           scipy.special._orthogonal
import time:       516 |        516 |                                           scipy.special._ellip_harm
import time:       409 |        409 |                                           scipy.special._lambertw
import time:       574 |        574 |                                           scipy.special._spherical_bessel
import time:       498 |        498 |                                           scipy.special.add_newdocs
import time:       585 |        585 |                                           scipy.special.basic
import time:       484 |        484 |                                           scipy.special.orthogonal
import time:       426 |        426 |                                           scipy.special.specfun
import time:       501 |        501 |                                           scipy.special.sf_error
import time:       405 |        405 |                                           scipy.special.spfun_stats
import time:      1088 |      52031 |                                         scipy.special
import time:       495 |        495 |                                         sklearn.externals
import time:      1201 |       1201 |                                               sklearn.externals.array_api_compat.common._typing
import time:      1031 |       2232 |                                             sklearn.externals.array_api_compat.common._helpers
import time:       765 |       2997 |                                           sklearn.externals.array_api_compat.common
import time:       640 |       3636 |                                         sklearn.externals.array_api_compat
import time:       588 |        588 |                                             sklearn.externals.array_api_extra._lib
import time:       538 |        538 |                                                 sklearn.externals.array_api_extra._lib._utils
import time:       687 |        687 |                                                   sklearn.externals._array_api_compat_vendor
import time:       793 |       1479 |                                                 sklearn.externals.array_api_extra._lib._utils._compat
import time:       532 |        532 |                                                   sklearn.externals.array_api_extra._lib._utils._typing
import time:       805 |       1336 |                                                 sklearn.externals.array_api_extra._lib._utils._helpers
import time:       970 |       4322 |                                               sklearn.externals.array_api_extra._lib._at
import time:      1169 |       5490 |                                             sklearn.externals.array_api_extra._lib._funcs
import time:       882 |       6959 |                                           sklearn.externals.array_api_extra._delegation
import time:       839 |        839 |                                           sklearn.externals.array_api_extra._lib._lazy
import time:       721 |       8518 |                                         sklearn.externals.array_api_extra
import time:       508 |        508 |                                           sklearn.externals.array_api_compat._internal
import time:      1293 |       1293 |                                             sklearn.externals.array_api_compat.common._aliases
import time:       487 |        487 |                                             sklearn.externals.array_api_compat.numpy._typing
import time:      1557 |       3336 |                                           sklearn.externals.array_api_compat.numpy._aliases
import time:       985 |        985 |                                           sklearn.externals.array_api_compat.numpy._info
import time:      3143 |       3143 |                                             sklearn.externals.array_api_compat.common._linalg
import time:      1650 |       4792 |                                           sklearn.externals.array_api_compat.numpy.linalg
import time:      1277 |       1277 |                                             sklearn.externals.array_api_compat.common._fft
import time:      2727 |       4003 |                                           sklearn.externals.array_api_compat.numpy.fft
import time:      1564 |      15184 |                                         sklearn.externals.array_api_compat.numpy
import time:       651 |        651 |                                         sklearn.utils._dataframe
import time:       821 |        821 |                                                 scipy.sparse.linalg._interface
import time:       926 |        926 |                                                 scipy.sparse.linalg._isolve.utils
import time:      1086 |       1086 |                                                       scipy.linalg._fblas
import time:        75 |         75 |                                                       scipy.linalg._cblas
import time:       789 |       1949 |                                                     scipy.linalg.blas
import time:      2249 |       2249 |                                                       scipy.linalg._flapack
import time:       121 |        121 |                                                       scipy.linalg._clapack
import time:      1330 |       3699 |                                                     scipy.linalg.lapack
import time:       900 |       6547 |                                                   scipy.linalg._misc
import time:      2180 |       2180 |                                                     scipy.linalg.cython_lapack
import time:      1688 |       3868 |                                                   scipy.linalg._cythonized_array_utils
import time:      5023 |       5023 |                                                     scipy.linalg._decomp
import time:      3621 |       3621 |                                                     scipy.linalg._decomp_svd
import time:      1195 |       1195 |                                                     scipy.linalg._solve_toeplitz
import time:       924 |        924 |                                                     scipy.linalg._batched_linalg
import time:      5139 |      15901 |                                                   scipy.linalg._basic
import time:       603 |        603 |                                                     scipy.linalg._decomp_lu_cython
import time:      1408 |       2010 |                                                   scipy.linalg._decomp_lu
import time:      1628 |       1628 |                                                   scipy.linalg._decomp_ldl
import time:      1754 |       1754 |                                                   scipy.linalg._decomp_cholesky
import time:      2385 |       2385 |                                                   scipy.linalg._decomp_qr
import time:      2025 |       2025 |                                                   scipy.linalg._decomp_qz
import time:      1655 |       1655 |                                                   scipy.linalg._decomp_schur
import time:       970 |        970 |                                                   scipy.linalg._decomp_polar
import time:      1269 |       1269 |                                                     scipy.linalg._expm_frechet
import time:      1118 |       1118 |                                                     scipy.linalg._matfuncs_schur_sqrtm
import time:       823 |        823 |                                                     scipy.linalg._matfuncs_expm
import time:       494 |        494 |                                                     scipy.linalg._linalg_pythran
import time:      2511 |       6213 |                                                   scipy.linalg._matfuncs
import time:      2032 |       2032 |                                                   scipy.linalg._special_matrices
import time:      1711 |       1711 |                                                   scipy.linalg._solvers
import time:      1539 |       1539 |                                                   scipy.linalg._procrustes
import time:       792 |        792 |                                                     scipy.linalg.cython_blas
import time:      2798 |       3590 |                                                   scipy.linalg._decomp_update
import time:      1363 |       1363 |                                                   scipy.linalg._sketches
import time:       746 |        746 |                                                   scipy.linalg._decomp_cossin
import time:       527 |        527 |                                                   scipy.linalg.decomp
import time:       475 |        475 |                                                   scipy.linalg.decomp_cholesky
import time:       473 |        473 |                                                   scipy.linalg.decomp_lu
import time:       461 |        461 |                                                   scipy.linalg.decomp_qr
import time:       468 |        468 |                                                   scipy.linalg.decomp_svd
import time:       495 |        495 |                                                   scipy.linalg.decomp_schur
import time:       508 |        508 |                                                   scipy.linalg.basic
import time:       436 |        436 |                                                   scipy.linalg.misc
import time:       417 |        417 |                                                   scipy.linalg.special_matrices
import time:       490 |        490 |                                                   scipy.linalg.matfuncs
import time:      1224 |      61899 |                                                 scipy.linalg
import time:       732 |      64377 |                                               scipy.sparse.linalg._isolve.iterative
import time:       604 |        604 |                                               scipy.sparse.linalg._isolve.minres
import time:       707 |        707 |                                                 scipy.sparse.linalg._isolve._gcrotmk
import time:       667 |       1373 |                                               scipy.sparse.linalg._isolve.lgmres
import time:       583 |        583 |                                               scipy.sparse.linalg._isolve.lsqr
import time:       716 |        716 |                                               scipy.sparse.linalg._isolve.lsmr
import time:       705 |        705 |                                               scipy.sparse.linalg._isolve.tfqmr
import time:       708 |      69063 |                                             scipy.sparse.linalg._isolve
import time:       747 |        747 |                                                 scipy.sparse.linalg._dsolve._superlu
import time:       291 |        291 |                                                   scikits
import time:        32 |        322 |                                                 scikits.umfpack
import time:       999 |       2067 |                                               scipy.sparse.linalg._dsolve.linsolve
import time:       698 |        698 |                                               scipy.sparse.linalg._dsolve._add_newdocs
import time:       646 |       3410 |                                             scipy.sparse.linalg._dsolve
import time:       737 |        737 |                                                   scipy.sparse.linalg._eigen.arpack._arpacklib
import time:      1180 |       1916 |                                                 scipy.sparse.linalg._eigen.arpack.arpack
import time:       650 |       2565 |                                               scipy.sparse.linalg._eigen.arpack
import time:       864 |        864 |                                                 scipy.sparse.linalg._eigen.lobpcg.lobpcg
import time:       636 |       1500 |                                               scipy.sparse.linalg._eigen.lobpcg
import time:       757 |        757 |                                                   scipy.sparse.linalg._propack
import time:       613 |       1370 |                                                 scipy.sparse.linalg._svdp
import time:      1958 |       3328 |                                               scipy.sparse.linalg._eigen._svds
import time:       631 |       8023 |                                             scipy.sparse.linalg._eigen
import time:       846 |        846 |                                                 scipy.sparse.linalg._onenormest
import time:      1106 |       1952 |                                               scipy.sparse.linalg._expm_multiply
import time:       917 |       2868 |                                             scipy.sparse.linalg._matfuncs
import time:       500 |        500 |                                             scipy.sparse.linalg._norm
import time:       878 |        878 |                                             scipy.sparse.linalg._funm_multiply_krylov
import time:      1168 |       1168 |                                             scipy.sparse.linalg._special_sparse_arrays
import time:       688 |        688 |                                             scipy.sparse.linalg.isolve
import time:       541 |        541 |                                             scipy.sparse.linalg.dsolve
import time:       434 |        434 |                                             scipy.sparse.linalg.interface
import time:       432 |        432 |                                             scipy.sparse.linalg.eigen
import time:       387 |        387 |                                             scipy.sparse.linalg.matfuncs
import time:       806 |      89192 |                                           scipy.sparse.linalg
import time:       793 |        793 |                                             scipy.stats._warnings_errors
import time:      2707 |       2707 |                                                   scipy.spatial._ckdtree
import time:      2888 |       5595 |                                                 scipy.spatial._kdtree
import time:      1507 |       1507 |                                                   scipy._lib.messagestream
import time:      3818 |       5325 |                                                 scipy.spatial._qhull
import time:      1147 |       1147 |                                                   scipy.spatial._voronoi
import time:      2056 |       3203 |                                                 scipy.spatial._spherical_voronoi
import time:      1011 |       1011 |                                                 scipy.spatial._plotutils
import time:       644 |        644 |                                                 scipy.spatial._procrustes
import time:       582 |        582 |                                                     scipy.spatial._hausdorff
import time:       766 |        766 |                                                     scipy.spatial._distance_pybind
import time:       578 |        578 |                                                     scipy.spatial._distance_wrap
import time:      3248 |       5172 |                                                   scipy.spatial.distance
import time:       564 |       5735 |                                                 scipy.spatial._geometric_slerp
import time:       693 |        693 |                                                 scipy.spatial.ckdtree
import time:       456 |        456 |                                                 scipy.spatial.kdtree
